tp,sex,edu,income,pipei
花港观鱼,M,初中,41469,0.054
柳浪闻莺,F,初中,42457,0.673
三潭印月,F,初中,48697,0.004
双峰插云,F,大学,15205,0.219
雷峰夕照,M,大学,35602,0.336
南屏晚钟,F,初中,33954,0.85
苏提春晓,M,初中,13769,0.739
曲院风荷,M,大学及以上,15037,0.81
平湖秋月,F,高中,45689,0.848
断桥残雪,F,初中,9907,0.18
花港观鱼,M,高中,23409,0.215
柳浪闻莺,M,大学及以上,42589,0.087
三潭印月,F,大学及以上,49622,0.368
双峰插云,M,初中,39415,0.887
雷峰夕照,M,高中,47369,0.595
南屏晚钟,F,大学及以上,47633,0.726
苏提春晓,F,初中,15188,0.908
曲院风荷,F,初中,32361,0.86
平湖秋月,M,初中,14881,0.264
断桥残雪,F,初中,11348,0.521
花港观鱼,F,大学及以上,14308,0.618
柳浪闻莺,F,初中,16556,0.655
三潭印月,M,大学及以上,30051,0.596
双峰插云,M,高中,49484,0.72
雷峰夕照,F,高中,9609,0.191
南屏晚钟,F,初中,18738,0.747
苏提春晓,M,大学,30365,0.757
曲院风荷,F,初中,14412,0.03
平湖秋月,M,初中,7168,0.872
断桥残雪,M,初中,33591,0.229
花港观鱼,F,大学,32248,0.968
柳浪闻莺,F,高中,24410,0.037
三潭印月,M,初中,30330,0.678
双峰插云,M,大学,9826,0.014
雷峰夕照,F,初中,7566,0.263
南屏晚钟,F,大学,40022,0.988
苏提春晓,F,大学,44931,0.838
曲院风荷,M,高中,15004,0.325
平湖秋月,M,大学,11003,0.061
断桥残雪,F,高中,11127,0.518
花港观鱼,M,初中,38048,0.775
柳浪闻莺,M,高中,43019,0.257
三潭印月,M,初中,20267,0.504
双峰插云,M,大学,24778,0.752
雷峰夕照,M,高中,31534,0.92
南屏晚钟,F,初中,7667,0.519
苏提春晓,M,大学,46817,0.15
曲院风荷,M,大学,26761,0.117
平湖秋月,M,大学,14556,0.44
断桥残雪,M,大学及以上,46577,0.34
花港观鱼,F,大学,11142,0.088
柳浪闻莺,F,初中,27663,0.559
三潭印月,F,大学,12948,0.665
双峰插云,F,大学,34277,0.555
雷峰夕照,F,大学及以上,24224,0.39
南屏晚钟,F,大学,48875,0.182
苏提春晓,F,大学,20597,0.43
曲院风荷,F,大学及以上,17963,0.84
平湖秋月,M,初中,35295,0.515
断桥残雪,F,大学,37653,0.197
花港观鱼,F,初中,17363,0.196
柳浪闻莺,F,大学及以上,37614,0.099
三潭印月,M,大学,9112,0.36
双峰插云,F,大学及以上,21740,0.55
雷峰夕照,F,大学,30828,0.151
南屏晚钟,M,大学,4932,0.948
苏提春晓,F,大学,8849,0.378
曲院风荷,M,高中,38506,0.217
平湖秋月,M,大学,39351,0.716
断桥残雪,F,大学,20612,0.301
花港观鱼,F,大学,5121,0.796
柳浪闻莺,M,大学,15781,0.104
三潭印月,F,初中,35855,0.415
双峰插云,F,高中,9606,0.512
雷峰夕照,F,高中,17442,0.695
南屏晚钟,F,大学及以上,33170,0.535
苏提春晓,M,大学及以上,17541,0.35
曲院风荷,M,高中,40100,0.707
平湖秋月,F,初中,41077,0.365
断桥残雪,M,初中,32424,0.822
花港观鱼,F,初中,3290,0.604
柳浪闻莺,F,大学及以上,22212,0.564
三潭印月,M,大学,46834,0.384
双峰插云,F,大学,28334,0.452
雷峰夕照,F,大学及以上,36385,0.294
南屏晚钟,M,大学,37040,0.993
苏提春晓,F,大学,45619,0.165
曲院风荷,F,大学,44942,0.112
平湖秋月,F,高中,36531,0.968
断桥残雪,M,大学,7178,0.796
花港观鱼,F,大学,27829,0.226
柳浪闻莺,F,大学,17744,0.879
三潭印月,F,大学,32769,0.439
双峰插云,F,大学及以上,45888,0.205
雷峰夕照,F,大学及以上,16384,0.186
南屏晚钟,F,大学,15014,0.535
苏提春晓,M,大学,30488,0.904
曲院风荷,F,大学及以上,41239,0.555
平湖秋月,F,高中,3809,0.529
断桥残雪,F,高中,10555,0.755
花港观鱼,M,高中,20579,0.682
柳浪闻莺,F,初中,32839,0.029
三潭印月,M,大学及以上,19764,0.657
双峰插云,F,大学及以上,12391,0.032
雷峰夕照,F,大学及以上,26315,0.692
南屏晚钟,F,高中,49148,0.923
苏提春晓,F,大学,29559,0.993
曲院风荷,M,大学及以上,39909,0.814
平湖秋月,F,大学及以上,38083,0.617
断桥残雪,M,大学,44667,0.65
花港观鱼,M,大学及以上,19073,0.324
柳浪闻莺,M,初中,48528,0.275
三潭印月,M,初中,30399,0.813
双峰插云,M,大学,12552,0.509
雷峰夕照,M,大学及以上,25744,0.5
南屏晚钟,M,高中,15935,0.038
苏提春晓,F,大学,38212,0.751
曲院风荷,M,高中,22315,0.847
平湖秋月,M,初中,20264,0.588
断桥残雪,F,大学及以上,48461,0.83
花港观鱼,F,大学及以上,46017,0.314
柳浪闻莺,F,初中,4157,0.507
三潭印月,M,大学及以上,11145,0.594
双峰插云,M,大学,3611,0.143
雷峰夕照,M,大学及以上,19421,0.335
南屏晚钟,F,大学及以上,31845,0.374
苏提春晓,M,大学,14609,0.93
曲院风荷,F,大学,17240,0.679
平湖秋月,M,高中,45029,0.104
断桥残雪,M,初中,30806,0.963
花港观鱼,F,高中,45046,0.459
柳浪闻莺,F,大学,42250,0.573
三潭印月,M,高中,41196,0.41
双峰插云,M,大学,32565,0.456
雷峰夕照,M,高中,27306,0.081
南屏晚钟,F,高中,23501,0.302
苏提春晓,F,大学,31976,0.216
曲院风荷,M,初中,44418,0.533
平湖秋月,F,高中,34107,0.349
断桥残雪,M,大学,25763,0.539
花港观鱼,M,大学,48379,0.331
柳浪闻莺,M,高中,11988,0.156
三潭印月,M,高中,8917,0.414
双峰插云,M,大学及以上,29893,0.229
雷峰夕照,M,大学,20048,0.908
南屏晚钟,M,高中,33111,0.03
苏提春晓,F,高中,13662,0.738
曲院风荷,M,大学,22548,0.436
平湖秋月,M,初中,25389,0.643
断桥残雪,M,初中,15860,0.483
花港观鱼,M,初中,41457,0.712
柳浪闻莺,M,大学,47536,0.171
三潭印月,M,高中,25442,0.656
双峰插云,F,大学及以上,25819,0.947
雷峰夕照,M,大学及以上,12675,0.523
南屏晚钟,F,高中,49065,0.531
苏提春晓,F,高中,12503,0.997
曲院风荷,F,大学及以上,12531,0.034
平湖秋月,M,大学,8506,0.876
断桥残雪,M,大学,27383,0.066
花港观鱼,M,大学,44438,0.46
柳浪闻莺,F,高中,45837,0.263
三潭印月,M,大学及以上,23672,0.643
双峰插云,M,大学及以上,30545,0.147
雷峰夕照,M,大学及以上,39772,0.98
南屏晚钟,M,初中,15705,0.103
苏提春晓,F,高中,41145,0.358
曲院风荷,M,高中,45347,0.504
平湖秋月,F,大学,10012,0.611
断桥残雪,F,高中,48185,0.326
花港观鱼,M,初中,25806,0.942
柳浪闻莺,F,初中,16284,0.027
三潭印月,F,高中,29530,0.032
双峰插云,M,高中,34403,0.072
雷峰夕照,F,初中,45804,0.527
南屏晚钟,M,大学,39758,0.311
苏提春晓,M,大学及以上,43995,0.697
曲院风荷,F,大学,38694,0.815
平湖秋月,F,初中,31738,0.713
断桥残雪,M,高中,33378,0.282
花港观鱼,F,高中,17166,0.966
柳浪闻莺,M,高中,40244,0.029
三潭印月,M,高中,46411,0.069
双峰插云,M,高中,20277,0.22
雷峰夕照,F,初中,36805,0.528
南屏晚钟,M,大学及以上,19881,0.49
苏提春晓,F,初中,43859,0.228
曲院风荷,F,高中,18812,0.888
平湖秋月,F,大学,47164,0.369
断桥残雪,M,大学,39034,0.482
花港观鱼,F,高中,42651,0.639
柳浪闻莺,F,初中,22354,0.686
三潭印月,M,初中,14676,0.753
双峰插云,F,高中,30909,0.738
雷峰夕照,M,高中,15682,0.418
南屏晚钟,F,大学及以上,14734,0.125
苏提春晓,F,初中,40947,0.608
曲院风荷,M,大学及以上,19075,0.491
平湖秋月,F,大学,3909,0.37
断桥残雪,F,初中,33217,0.758
花港观鱼,M,大学及以上,11752,0.273
柳浪闻莺,F,大学,10290,0.191
三潭印月,M,高中,10620,0.57
双峰插云,M,大学,27167,0.234
雷峰夕照,M,初中,48110,0.522
南屏晚钟,F,初中,5057,0.641
苏提春晓,F,高中,24234,0.805
曲院风荷,M,高中,44313,0.332
平湖秋月,F,初中,8786,0.573
断桥残雪,F,初中,42057,0.109
花港观鱼,M,初中,43104,0.763
柳浪闻莺,M,大学,22056,0.737
三潭印月,M,大学,13697,0.447
双峰插云,M,高中,3687,0.725
雷峰夕照,M,高中,9264,0.811
南屏晚钟,M,大学及以上,32900,0.345
苏提春晓,M,高中,40593,0.853
曲院风荷,M,大学及以上,38926,0.63
平湖秋月,F,大学及以上,41828,0.197
断桥残雪,M,大学,32768,0.651
花港观鱼,F,大学,20577,0.028
柳浪闻莺,F,大学,46128,0.078
三潭印月,F,初中,19897,0.536
双峰插云,F,大学,8545,0.236
雷峰夕照,F,大学及以上,28185,0.593
南屏晚钟,M,高中,20480,0.61
苏提春晓,M,高中,42178,0.346
曲院风荷,M,初中,31731,0.949
平湖秋月,M,初中,22337,0.127
断桥残雪,F,高中,4693,0.934
花港观鱼,F,大学及以上,11250,0.256
柳浪闻莺,F,初中,36251,0.928
三潭印月,F,大学及以上,23683,0.898
双峰插云,M,高中,40047,0.247
雷峰夕照,M,初中,40144,0.609
南屏晚钟,F,大学及以上,34027,0.11
苏提春晓,F,高中,31232,0.553
曲院风荷,M,初中,41913,0.362
平湖秋月,M,大学,38896,0.94
断桥残雪,F,初中,14686,0.184
花港观鱼,M,大学及以上,48369,0.444
柳浪闻莺,M,初中,8230,0.136
三潭印月,M,大学,12249,0.871
双峰插云,M,大学,38047,0.909
雷峰夕照,F,大学,24375,0.742
南屏晚钟,F,高中,7993,0.557
苏提春晓,M,初中,30656,0.618
曲院风荷,M,大学,14715,0.932
平湖秋月,M,大学,8828,0.295
断桥残雪,M,大学及以上,38285,0.669
花港观鱼,F,大学,18099,0.519
柳浪闻莺,F,初中,25507,0.282
三潭印月,M,高中,13001,0.161
双峰插云,M,大学及以上,7322,0.963
雷峰夕照,M,大学及以上,18276,0.614
南屏晚钟,F,初中,28112,0.344
苏提春晓,F,高中,11004,0.145
曲院风荷,M,高中,9135,0.956
平湖秋月,F,大学,15034,0.339
断桥残雪,M,高中,49850,0.856
花港观鱼,M,高中,42225,0.169
柳浪闻莺,F,初中,23464,0.246
三潭印月,F,大学及以上,39041,0.973
双峰插云,M,大学,49253,0.237
雷峰夕照,M,大学,26437,0.313
南屏晚钟,M,大学,45332,0.695
苏提春晓,M,大学及以上,25671,0.925
曲院风荷,M,大学及以上,12998,0.107
平湖秋月,F,大学,12850,0.923
断桥残雪,M,大学及以上,15825,0.79
花港观鱼,F,大学,23380,0.387
柳浪闻莺,M,初中,14179,0.157
三潭印月,M,大学及以上,20518,0.64
双峰插云,M,初中,37596,0.597
雷峰夕照,F,大学及以上,31193,0.297
南屏晚钟,F,初中,29187,0.663
苏提春晓,F,大学及以上,17176,0.489
曲院风荷,F,高中,34764,0.839
平湖秋月,F,高中,44579,0.597
断桥残雪,M,高中,26843,0.81
花港观鱼,M,大学及以上,18074,0.506
柳浪闻莺,F,大学,34647,0.303
三潭印月,F,大学,17759,0.679
双峰插云,M,初中,42486,0.992
雷峰夕照,F,大学及以上,27655,0.085
南屏晚钟,M,大学,11123,0.558
苏提春晓,F,大学,37764,0.395
曲院风荷,F,高中,23521,0.252
平湖秋月,M,高中,31129,0.337
断桥残雪,F,初中,15326,0.806
花港观鱼,M,大学,25139,0.459
柳浪闻莺,M,初中,28043,0.554
三潭印月,F,高中,18444,0.566
双峰插云,M,初中,17853,0.822
雷峰夕照,F,大学,14043,0.647
南屏晚钟,F,大学,18196,0.572
苏提春晓,M,初中,26805,0.647
曲院风荷,M,大学,19377,0.039
平湖秋月,M,大学及以上,29621,0.396
断桥残雪,F,大学,34132,0.043
花港观鱼,F,大学,29489,0.693
柳浪闻莺,M,大学,31934,0.998
三潭印月,M,初中,25576,0.521
双峰插云,M,大学及以上,22882,0.074
雷峰夕照,F,大学,42321,0.294
南屏晚钟,F,高中,41121,0.707
苏提春晓,M,初中,19582,0.271
曲院风荷,F,初中,7593,0.454
平湖秋月,F,初中,13211,0.43
断桥残雪,M,高中,30392,0.089
花港观鱼,F,初中,48736,0.719
柳浪闻莺,F,大学,15502,0.804
三潭印月,M,大学及以上,10240,0.52
双峰插云,F,初中,30932,0.723
雷峰夕照,F,初中,30703,0.387
南屏晚钟,F,大学,23668,0.915
苏提春晓,M,初中,26936,0.208
曲院风荷,M,大学,28461,0.542
平湖秋月,M,初中,19711,0.017
断桥残雪,M,初中,25682,0.844
花港观鱼,F,大学,10952,0.786
柳浪闻莺,M,高中,34905,0.622
三潭印月,M,初中,21616,0.731
双峰插云,M,初中,21706,0.871
雷峰夕照,F,大学,38340,0.67
南屏晚钟,M,大学,30593,0.134
苏提春晓,F,初中,27107,0.069
曲院风荷,F,初中,12805,0.033
平湖秋月,F,大学及以上,31948,0.444
断桥残雪,M,大学及以上,33517,0.495
花港观鱼,M,初中,11197,0.58
柳浪闻莺,M,高中,23845,0.166
三潭印月,M,大学,17530,0.505
双峰插云,M,大学及以上,27015,0.954
雷峰夕照,F,大学,47101,0.288
南屏晚钟,M,大学,11996,0.914
苏提春晓,M,高中,23747,0.391
曲院风荷,M,高中,32368,0.364
平湖秋月,F,大学,22866,0.242
断桥残雪,M,大学及以上,37197,0.033
花港观鱼,F,大学,15723,0.973
柳浪闻莺,M,大学,9460,0.633
三潭印月,F,大学,42375,0.267
双峰插云,F,高中,15028,0.829
雷峰夕照,F,高中,6314,0.721
南屏晚钟,F,大学,42873,0.013
苏提春晓,F,初中,48265,0.654
曲院风荷,F,初中,32466,0.089
平湖秋月,F,大学,29981,0.389
断桥残雪,F,高中,39439,0.021
花港观鱼,F,初中,8583,0.97
柳浪闻莺,F,大学,23652,0.004
三潭印月,M,大学,10119,0.267
双峰插云,M,大学及以上,22395,0.013
雷峰夕照,M,大学及以上,38728,0.331
南屏晚钟,F,高中,32771,0.246
苏提春晓,M,大学及以上,47405,0.216
曲院风荷,F,大学及以上,31227,0.975
平湖秋月,M,大学及以上,37184,0.811
断桥残雪,F,大学及以上,48903,0.813
花港观鱼,M,大学及以上,41918,0.177
柳浪闻莺,M,大学,24664,0.444
三潭印月,M,大学,5699,0.27
双峰插云,F,大学,9417,0.58
雷峰夕照,F,大学及以上,48174,0.279
南屏晚钟,M,高中,25237,0.899
苏提春晓,F,初中,24149,0.771
曲院风荷,M,大学,49966,0.678
平湖秋月,F,大学,21930,0.057
断桥残雪,M,高中,19889,0.88
花港观鱼,M,高中,47350,0.077
柳浪闻莺,M,大学及以上,3801,0.003
三潭印月,M,大学,7551,0.048
双峰插云,M,高中,13822,0.305
雷峰夕照,M,初中,44247,0.592
南屏晚钟,F,大学及以上,16917,0.171
苏提春晓,F,高中,35483,0.87
曲院风荷,M,初中,18856,0.028
平湖秋月,M,大学,41696,0.331
断桥残雪,M,高中,40545,0.604
花港观鱼,M,大学及以上,32041,0.351
柳浪闻莺,F,大学,10924,0.647
三潭印月,M,高中,38948,0.512
双峰插云,M,高中,47053,0.395
雷峰夕照,M,大学,44411,0.82
南屏晚钟,M,高中,34153,0.066
苏提春晓,M,初中,36143,0.871
曲院风荷,M,高中,5148,0.991
平湖秋月,M,高中,25475,0.072
断桥残雪,M,初中,37677,0.479
花港观鱼,M,高中,3478,0.89
柳浪闻莺,M,大学及以上,44418,0.764
三潭印月,M,大学,8959,0.836
双峰插云,M,高中,34715,0.239
雷峰夕照,F,大学,35065,0.775
南屏晚钟,F,高中,21318,0.444
苏提春晓,M,大学,28684,0.336
曲院风荷,M,大学及以上,17692,0.232
平湖秋月,F,高中,22373,0.672
断桥残雪,F,大学,34743,0.331
花港观鱼,M,大学,6898,0.457
柳浪闻莺,M,大学,45421,0.499
三潭印月,F,大学及以上,20670,0.737
双峰插云,F,初中,7997,0.953
雷峰夕照,F,初中,44173,0.803
南屏晚钟,M,大学,47136,0.848
苏提春晓,F,初中,10465,0.761
曲院风荷,M,初中,46090,0.648
平湖秋月,F,大学,37537,0.525
断桥残雪,F,大学及以上,10825,0.739
花港观鱼,F,大学,3462,0.298
柳浪闻莺,F,大学,8476,0.356
三潭印月,F,高中,13238,0.444
双峰插云,M,大学及以上,48478,0.264
雷峰夕照,M,初中,14177,0.868
南屏晚钟,F,大学,37101,0.112
苏提春晓,M,初中,23565,0.502
曲院风荷,F,大学及以上,48211,0.074
平湖秋月,M,初中,29595,0.221
断桥残雪,F,高中,5720,0.899
花港观鱼,F,高中,3218,0.718
柳浪闻莺,M,高中,7199,0.457
三潭印月,M,大学及以上,10793,0.455
双峰插云,F,大学及以上,24698,0.109
雷峰夕照,M,大学及以上,35355,0.102
南屏晚钟,F,高中,10990,0.189
苏提春晓,F,大学,21798,0.359
曲院风荷,M,初中,48662,0.877
平湖秋月,F,高中,13519,0.245
断桥残雪,M,大学及以上,43632,0.426
花港观鱼,M,大学及以上,34141,0.277
柳浪闻莺,M,大学,15762,0.704
三潭印月,M,高中,7045,0.82
双峰插云,F,大学,39148,0.828
雷峰夕照,F,初中,37099,0.997
南屏晚钟,M,高中,14196,0.681
苏提春晓,M,大学及以上,11247,0.562
曲院风荷,M,高中,32676,0.108
平湖秋月,M,大学,24213,0.543
断桥残雪,M,高中,46282,0.909
花港观鱼,M,初中,41374,0.134
柳浪闻莺,M,高中,39137,0.854
三潭印月,M,大学及以上,39363,0.177
双峰插云,M,初中,38792,0.612
雷峰夕照,F,高中,16950,0.544
南屏晚钟,F,高中,45968,0.245
苏提春晓,F,大学及以上,13078,0.487
曲院风荷,F,大学,9732,0.327
平湖秋月,M,大学及以上,20465,0.622
断桥残雪,F,大学及以上,44341,0.644
花港观鱼,F,大学及以上,35174,0.176
柳浪闻莺,M,初中,16133,0.845
三潭印月,F,初中,21922,0.403
双峰插云,M,大学及以上,39666,0.371
雷峰夕照,M,初中,38129,0.671
南屏晚钟,F,大学及以上,46675,0.1
苏提春晓,M,高中,39460,0.515
曲院风荷,M,大学及以上,17482,0.437
平湖秋月,M,大学及以上,42879,0.976
断桥残雪,F,初中,31535,0.437
花港观鱼,F,大学及以上,22069,0.719
柳浪闻莺,F,高中,36439,0.019
三潭印月,F,大学及以上,4421,0.625
双峰插云,M,初中,19153,0.276
雷峰夕照,M,初中,5175,0.631
南屏晚钟,F,大学及以上,31358,0.144
苏提春晓,F,大学及以上,34843,0.207
曲院风荷,F,初中,45407,0.056
平湖秋月,F,大学,29888,0.088
断桥残雪,F,大学及以上,24761,0.402
花港观鱼,M,高中,37413,0.023
柳浪闻莺,F,高中,33563,0.765
三潭印月,F,大学,34889,0.862
双峰插云,M,高中,30633,0.666
雷峰夕照,M,大学及以上,12710,0.395
南屏晚钟,F,高中,14552,0.461
苏提春晓,M,初中,26264,0.893
曲院风荷,M,大学及以上,26369,0.059
平湖秋月,F,初中,41538,0.24
断桥残雪,M,大学及以上,14670,0.111
花港观鱼,F,初中,6498,0.133
柳浪闻莺,F,高中,23159,0.711
三潭印月,F,高中,30725,0.349
双峰插云,F,大学,4692,0.949
雷峰夕照,F,大学及以上,38250,0.889
南屏晚钟,F,初中,12950,0.675
苏提春晓,F,初中,27259,0.896
曲院风荷,F,初中,9099,0.143
平湖秋月,F,大学,24122,0.279
断桥残雪,M,大学及以上,9792,0.397
花港观鱼,F,大学及以上,12643,0.116
柳浪闻莺,F,大学,40135,0.062
三潭印月,M,初中,32433,0.012
双峰插云,F,高中,43513,0.8
雷峰夕照,M,高中,4435,0.987
南屏晚钟,M,高中,9698,0.899
苏提春晓,M,初中,18685,0.834
曲院风荷,F,高中,27988,0.207
平湖秋月,M,高中,48196,0.632
断桥残雪,F,大学,36274,0.339
花港观鱼,F,大学,5361,0.322
柳浪闻莺,F,初中,23111,0.142
三潭印月,M,大学,33931,0.142
双峰插云,M,大学,34391,0.713
雷峰夕照,M,高中,30179,0.464
南屏晚钟,M,大学及以上,40944,0.521
苏提春晓,F,大学,16767,0.463
曲院风荷,F,高中,8931,0.256
平湖秋月,M,大学,31759,0.583
断桥残雪,F,高中,10083,0.317
花港观鱼,F,初中,10513,0.181
柳浪闻莺,M,大学及以上,42669,0.308
三潭印月,F,高中,32293,0.161
双峰插云,M,高中,41424,0.202
雷峰夕照,M,大学及以上,4536,0.607
南屏晚钟,M,大学,10338,0.088
苏提春晓,M,大学,48140,0.405
曲院风荷,M,大学,40478,0.254
平湖秋月,F,大学,22396,0.597
断桥残雪,F,高中,33702,0.563
花港观鱼,F,大学,44552,0.015
柳浪闻莺,M,初中,12199,0.731
三潭印月,M,大学及以上,49551,0.602
双峰插云,F,高中,25550,0.303
雷峰夕照,F,初中,35328,0.14
南屏晚钟,F,高中,11085,0.818
苏提春晓,F,大学及以上,7615,0.87
曲院风荷,F,大学,47581,0.494
平湖秋月,F,大学及以上,7573,0.721
断桥残雪,F,初中,40986,0.002
花港观鱼,F,初中,4535,0.802
柳浪闻莺,F,初中,21127,0.8
三潭印月,F,大学及以上,31477,0.178
双峰插云,M,大学及以上,24534,0.045
雷峰夕照,F,大学及以上,19019,0.554
南屏晚钟,F,大学,30490,0.26
苏提春晓,F,初中,16962,0.662
曲院风荷,F,大学及以上,10406,0.986
平湖秋月,F,大学,26749,0.817
断桥残雪,F,初中,11284,0.003
花港观鱼,F,初中,31482,0.702
柳浪闻莺,M,初中,11152,0.716
三潭印月,F,大学,25942,0.605
双峰插云,F,大学,27728,0.414
雷峰夕照,M,大学,20966,0.658
南屏晚钟,M,大学,3009,0.73
苏提春晓,M,初中,46987,0.143
曲院风荷,F,大学,15147,0.055
平湖秋月,F,大学及以上,5287,0.484
断桥残雪,M,大学,25809,0.368
花港观鱼,F,初中,6894,0.719
