tp,sex,edu,income,pipei
苏提春晓,F,初中,18485,0.939
曲院风荷,M,初中,9140,0.498
平湖秋月,F,大学,36229,0.696
断桥残雪,F,初中,29370,0.987
花港观鱼,M,大学,12675,0.101
柳浪闻莺,F,初中,13427,0.921
三潭印月,M,大学及以上,22251,0.432
双峰插云,M,大学及以上,31854,0.716
雷峰夕照,F,大学及以上,37807,0.279
南屏晚钟,F,高中,21995,0.663
苏提春晓,F,高中,6380,0.975
曲院风荷,M,大学及以上,5190,0.802
平湖秋月,M,大学,47762,0.176
断桥残雪,F,初中,24013,0.311
花港观鱼,F,高中,32545,0.521
柳浪闻莺,M,初中,14241,0.89
三潭印月,M,高中,44749,0.787
双峰插云,F,高中,29242,0.184
雷峰夕照,F,大学,36195,0.188
南屏晚钟,M,高中,26825,0.931
苏提春晓,M,大学及以上,24051,0.474
曲院风荷,F,高中,21507,0.178
平湖秋月,F,初中,42054,0.467
断桥残雪,F,大学,11624,0.882
花港观鱼,F,大学及以上,45154,0.578
柳浪闻莺,M,高中,35989,0.746
三潭印月,F,初中,14654,0.804
双峰插云,F,初中,43364,0.419
雷峰夕照,M,大学,27550,0.545
南屏晚钟,F,大学及以上,12750,0.392
苏提春晓,M,大学及以上,6282,0.104
曲院风荷,F,高中,12115,0.779
平湖秋月,M,初中,27694,0.475
断桥残雪,F,初中,3196,0.888
花港观鱼,F,高中,45479,0.006
柳浪闻莺,M,初中,7821,0.701
三潭印月,M,大学及以上,9419,0.704
双峰插云,M,大学及以上,28699,0.225
雷峰夕照,F,大学及以上,7927,0.482
南屏晚钟,F,大学,33860,0.506
苏提春晓,F,初中,7706,0.388
曲院风荷,F,初中,48081,0.772
平湖秋月,F,高中,36415,0.973
断桥残雪,F,初中,31928,0.138
花港观鱼,F,大学,38036,0.174
柳浪闻莺,M,大学及以上,13924,0.916
三潭印月,F,大学及以上,37494,0.22
双峰插云,F,大学,18611,0.85
雷峰夕照,M,初中,10639,0.399
南屏晚钟,M,初中,5568,0.638
苏提春晓,M,大学及以上,48642,0.24
曲院风荷,F,大学,17867,0.186
平湖秋月,F,大学及以上,3715,0.224
断桥残雪,M,大学,37936,0.012
花港观鱼,M,大学,32557,0.275
柳浪闻莺,M,大学及以上,47718,0.126
三潭印月,M,初中,27762,0.404
双峰插云,M,大学及以上,13524,0.756
雷峰夕照,M,高中,28409,0.195
南屏晚钟,M,大学,49996,0.556
苏提春晓,M,高中,35052,0.839
曲院风荷,F,初中,5956,0.235
平湖秋月,M,大学及以上,43189,0.274
断桥残雪,M,大学及以上,14949,0.916
花港观鱼,F,初中,37219,0.221
柳浪闻莺,M,大学,20724,0.629
三潭印月,F,大学及以上,3615,0.291
双峰插云,M,大学,42621,0.256
雷峰夕照,M,初中,18966,0.034
南屏晚钟,F,初中,49251,0.74
苏提春晓,M,大学及以上,6408,0.42
曲院风荷,M,大学及以上,10980,0.134
平湖秋月,F,大学,24463,0.668
断桥残雪,M,大学,6774,0.654
花港观鱼,M,大学及以上,27387,0.378
柳浪闻莺,M,初中,34043,0.082
三潭印月,F,大学,9920,0.469
双峰插云,M,大学及以上,13675,0.434
雷峰夕照,M,初中,39329,0.536
南屏晚钟,F,高中,20369,0.475
苏提春晓,F,高中,43408,0.544
曲院风荷,M,初中,4031,0.933
平湖秋月,F,大学及以上,4010,0.161
断桥残雪,M,高中,12484,0.264
花港观鱼,F,初中,40679,0.046
柳浪闻莺,M,高中,24641,0.436
三潭印月,F,大学及以上,43986,0.337
双峰插云,F,大学,11912,0.865
雷峰夕照,F,高中,14679,0.669
南屏晚钟,F,初中,48846,0.295
苏提春晓,F,大学及以上,28428,0.59
曲院风荷,M,高中,46740,0.249
平湖秋月,M,大学,45642,0.328
断桥残雪,M,初中,35322,0.025
花港观鱼,F,大学,10986,0.129
柳浪闻莺,F,初中,19506,0.456
三潭印月,F,高中,33309,0.118
双峰插云,M,大学,38895,0.641
雷峰夕照,F,大学,42357,0.704
南屏晚钟,F,高中,18189,0.44
苏提春晓,F,高中,39632,0.117
曲院风荷,F,大学,45476,0.109
平湖秋月,F,大学及以上,48752,0.012
断桥残雪,M,大学,26118,0.106
花港观鱼,M,高中,10634,0.896
柳浪闻莺,M,初中,16740,0.466
三潭印月,M,大学及以上,49119,0.486
双峰插云,F,初中,20297,0.808
雷峰夕照,M,大学及以上,16834,0.977
南屏晚钟,F,高中,4148,0.465
苏提春晓,F,大学及以上,46951,0.045
曲院风荷,F,初中,26273,0.586
平湖秋月,M,大学及以上,33112,0.771
断桥残雪,M,大学及以上,5305,0.415
花港观鱼,M,初中,28001,0.154
柳浪闻莺,M,高中,8933,0.491
三潭印月,M,高中,22906,0.609
双峰插云,F,初中,48990,0.816
雷峰夕照,M,初中,45279,0.111
南屏晚钟,M,初中,31910,0.846
苏提春晓,F,初中,11495,0.079
曲院风荷,M,初中,43811,0.748
平湖秋月,F,大学及以上,7111,0.446
断桥残雪,M,高中,47010,0.873
花港观鱼,F,初中,5956,0.697
柳浪闻莺,F,大学,17544,0.651
三潭印月,M,初中,23828,0.074
双峰插云,M,高中,7406,0.862
雷峰夕照,F,初中,19965,0.413
南屏晚钟,F,大学,4123,0.411
苏提春晓,F,高中,3654,0.797
曲院风荷,M,大学,46920,0.892
平湖秋月,M,初中,15637,0.399
断桥残雪,M,大学,37640,0.017
花港观鱼,F,大学,22187,0.675
柳浪闻莺,F,大学,36172,0.846
三潭印月,M,大学,26660,0.137
双峰插云,F,大学及以上,3992,0.977
雷峰夕照,M,高中,19779,0.853
南屏晚钟,M,初中,43789,0.169
苏提春晓,F,初中,46426,0.493
曲院风荷,F,大学及以上,18794,0.415
平湖秋月,F,大学,36429,0.634
断桥残雪,M,大学及以上,34659,0.835
花港观鱼,F,大学,38291,0.621
柳浪闻莺,F,大学及以上,15802,0.198
三潭印月,F,初中,8511,0.745
双峰插云,F,高中,34795,0.541
雷峰夕照,F,高中,38338,0.269
南屏晚钟,F,大学,28870,0.849
苏提春晓,F,初中,16328,0.052
曲院风荷,F,初中,35939,0.545
平湖秋月,M,大学,30013,0.966
断桥残雪,M,高中,42503,0.851
花港观鱼,F,大学及以上,11828,0.608
柳浪闻莺,F,大学及以上,11893,0.205
三潭印月,M,大学,27491,0.704
双峰插云,F,大学,32116,0.048
雷峰夕照,F,高中,10312,0.158
南屏晚钟,F,高中,18557,0.795
苏提春晓,F,大学及以上,22789,0.797
曲院风荷,F,大学及以上,47276,0.711
平湖秋月,M,大学及以上,10932,0.065
断桥残雪,M,高中,46016,0.718
花港观鱼,M,高中,26706,0.202
柳浪闻莺,M,初中,17127,0.978
三潭印月,M,高中,14678,0.214
双峰插云,M,高中,18595,0.205
雷峰夕照,F,大学及以上,32427,0.678
南屏晚钟,M,大学及以上,31806,0.244
苏提春晓,F,高中,39129,0.049
曲院风荷,F,高中,42694,0.122
平湖秋月,M,初中,35108,0.263
断桥残雪,M,初中,29954,0.09
花港观鱼,F,大学,18602,0.333
柳浪闻莺,F,大学及以上,45885,0.123
三潭印月,M,大学及以上,38535,0.483
双峰插云,F,大学及以上,29873,0.685
雷峰夕照,F,高中,6188,0.849
南屏晚钟,F,大学及以上,17476,0.902
苏提春晓,F,大学及以上,6520,0.213
曲院风荷,F,大学,32117,0.446
平湖秋月,M,大学,39071,0.789
断桥残雪,M,初中,11192,0.472
花港观鱼,M,大学,25099,0.026
柳浪闻莺,F,高中,47632,0.346
三潭印月,M,高中,21505,0.194
双峰插云,F,大学,19281,0.097
雷峰夕照,F,大学,29015,0.769
南屏晚钟,F,初中,13460,0.198
苏提春晓,M,高中,45605,0.803
曲院风荷,M,大学及以上,12773,0.503
平湖秋月,F,初中,19710,0.023
断桥残雪,M,大学及以上,34534,0.991
花港观鱼,F,初中,36780,0.253
柳浪闻莺,M,高中,11925,0.358
三潭印月,F,初中,36481,0.262
双峰插云,M,大学及以上,9156,0.157
雷峰夕照,M,高中,46718,0.8
南屏晚钟,M,大学,17500,0.496
苏提春晓,M,大学及以上,49432,0.759
曲院风荷,M,大学,42890,0.293
平湖秋月,M,高中,23534,0.371
断桥残雪,M,初中,43854,0.225
花港观鱼,M,大学及以上,16148,0.455
柳浪闻莺,M,初中,41479,0.262
三潭印月,M,大学,30694,0.851
双峰插云,M,大学,45574,0.077
雷峰夕照,M,大学及以上,11570,0.746
南屏晚钟,F,高中,33989,0.599
苏提春晓,M,初中,29189,0.577
曲院风荷,F,初中,8867,0.619
平湖秋月,F,初中,5446,0.535
断桥残雪,M,初中,26628,0.882
花港观鱼,F,初中,20256,0.081
柳浪闻莺,F,大学及以上,20187,0.494
三潭印月,M,初中,34629,0.908
双峰插云,M,大学及以上,42169,0.46
雷峰夕照,M,初中,45231,0.465
南屏晚钟,F,高中,34278,0.29
苏提春晓,M,初中,15204,0.889
曲院风荷,F,初中,33100,0.979
平湖秋月,M,大学,34081,0.5
断桥残雪,M,大学,3592,0.024
花港观鱼,F,大学及以上,23111,0.062
柳浪闻莺,F,大学,37617,0.96
三潭印月,M,大学,20801,0.278
双峰插云,M,大学及以上,13389,0.032
雷峰夕照,F,高中,30505,0.01
南屏晚钟,M,大学及以上,41325,0.017
苏提春晓,F,大学及以上,10823,0.578
曲院风荷,M,大学,11807,0.593
平湖秋月,M,初中,27022,0.759
断桥残雪,M,大学及以上,44421,0.808
花港观鱼,M,高中,3273,0.203
柳浪闻莺,M,大学及以上,31837,0.996
三潭印月,M,大学及以上,37563,0.149
双峰插云,F,初中,12869,0.806
雷峰夕照,F,初中,27334,0.229
南屏晚钟,F,大学及以上,48825,0.93
苏提春晓,F,大学及以上,24562,0.801
曲院风荷,M,大学,46444,0.609
平湖秋月,F,大学,18981,0.9
断桥残雪,F,大学及以上,39449,0.233
花港观鱼,F,大学,22018,0.726
柳浪闻莺,M,大学及以上,12298,0.215
三潭印月,M,高中,12595,0.288
双峰插云,M,初中,46881,0.262
雷峰夕照,F,大学及以上,22012,0.571
南屏晚钟,M,初中,18480,0.773
苏提春晓,M,初中,43342,0.495
曲院风荷,M,大学及以上,3378,0.004
平湖秋月,F,高中,27475,0.859
断桥残雪,M,大学及以上,10007,0.101
花港观鱼,F,初中,37904,0.884
柳浪闻莺,M,初中,3056,0.492
三潭印月,F,初中,34008,0.893
双峰插云,M,大学,8218,0.893
雷峰夕照,F,大学及以上,40007,0.236
南屏晚钟,M,大学及以上,40033,0.868
苏提春晓,M,大学及以上,49532,0.818
曲院风荷,F,大学,22647,0.936
平湖秋月,F,大学,32122,0.787
断桥残雪,M,高中,39954,0.387
花港观鱼,F,高中,10765,0.154
柳浪闻莺,F,大学,18164,0.755
三潭印月,F,高中,41276,0.252
双峰插云,F,大学,31177,0.623
雷峰夕照,F,初中,23126,0.552
南屏晚钟,F,初中,41686,0.762
苏提春晓,F,初中,40745,0.338
曲院风荷,M,大学及以上,27702,0.053
平湖秋月,F,初中,7466,0.592
断桥残雪,M,大学及以上,12171,0.027
花港观鱼,M,初中,33766,0.139
柳浪闻莺,F,初中,49495,0.763
三潭印月,M,高中,12984,0.365
双峰插云,M,高中,33510,0.91
雷峰夕照,M,初中,13461,0.997
南屏晚钟,M,高中,23636,0.678
苏提春晓,M,高中,29221,0.653
曲院风荷,F,大学及以上,19423,0.704
平湖秋月,F,初中,41086,0.268
断桥残雪,M,高中,21340,0.479
花港观鱼,M,初中,39391,0.026
柳浪闻莺,M,大学,13449,0.378
三潭印月,M,初中,25097,0.516
双峰插云,F,大学及以上,5870,0.137
雷峰夕照,F,大学及以上,7918,0.206
南屏晚钟,M,大学及以上,39363,0.789
苏提春晓,M,大学,18160,0.561
曲院风荷,M,初中,36972,0.608
平湖秋月,F,初中,35758,0.756
断桥残雪,M,高中,36384,0.867
花港观鱼,F,初中,39640,0.84
柳浪闻莺,F,高中,40184,0.174
三潭印月,M,大学,7490,0.722
双峰插云,F,大学及以上,45024,0.827
雷峰夕照,M,初中,11084,0.898
南屏晚钟,M,初中,15178,0.977
苏提春晓,F,初中,18105,0.479
曲院风荷,F,大学,25915,0.523
平湖秋月,F,大学及以上,8249,0.603
断桥残雪,F,高中,3728,0.503
花港观鱼,M,初中,18834,0.967
柳浪闻莺,M,高中,21478,0.744
三潭印月,M,高中,11519,0.249
双峰插云,M,高中,38174,0.927
雷峰夕照,M,高中,41969,0.932
南屏晚钟,F,高中,9647,0.257
苏提春晓,F,大学及以上,30843,0.335
曲院风荷,M,大学及以上,22906,0.479
平湖秋月,F,初中,10618,0.333
断桥残雪,M,高中,14939,0.622
花港观鱼,M,初中,31635,0.511
柳浪闻莺,M,大学,9026,0.055
三潭印月,F,大学及以上,26776,0.036
双峰插云,F,大学,23138,0.17
雷峰夕照,F,初中,38576,0.092
南屏晚钟,M,大学及以上,19253,0.033
苏提春晓,M,大学及以上,19339,0.124
曲院风荷,M,大学及以上,10108,0.763
平湖秋月,M,大学,45623,0.373
断桥残雪,M,大学及以上,26045,0.257
花港观鱼,F,大学,41178,0.621
柳浪闻莺,M,大学及以上,19777,0.723
三潭印月,F,大学及以上,36401,0.027
双峰插云,F,大学,15967,0.261
雷峰夕照,M,初中,36249,0.912
南屏晚钟,M,大学,38800,0.999
苏提春晓,F,大学,32110,0.206
曲院风荷,F,初中,47119,0.114
平湖秋月,M,大学,10716,0.168
断桥残雪,M,初中,19445,0.814
花港观鱼,F,初中,18755,0.139
柳浪闻莺,F,初中,47529,0.867
三潭印月,F,大学,40626,0.425
双峰插云,F,大学,30352,0.987
雷峰夕照,F,大学,29504,0.074
南屏晚钟,F,大学及以上,17108,0.54
苏提春晓,F,高中,24301,0.522
曲院风荷,M,高中,38523,0.434
平湖秋月,M,高中,6865,0.919
断桥残雪,F,大学,26567,0.478
花港观鱼,M,初中,40997,0.755
柳浪闻莺,F,初中,4139,0.306
三潭印月,M,初中,39058,0.716
双峰插云,M,大学及以上,8203,0.916
雷峰夕照,F,初中,33506,0.459
南屏晚钟,F,大学及以上,28308,0.313
苏提春晓,F,初中,31441,0.487
曲院风荷,M,大学,26208,0.164
平湖秋月,M,大学及以上,43062,0.119
断桥残雪,M,大学及以上,23189,0.332
花港观鱼,M,大学及以上,6233,0.11
柳浪闻莺,M,初中,39717,0.041
三潭印月,F,大学,28222,0.725
双峰插云,M,高中,30509,0.203
雷峰夕照,F,大学,40325,0.588
南屏晚钟,M,大学,44554,0.668
苏提春晓,M,初中,42084,0.01
曲院风荷,M,大学及以上,4004,0.102
平湖秋月,M,初中,22753,0.701
断桥残雪,F,大学及以上,25541,0.037
花港观鱼,M,初中,5829,0.855
柳浪闻莺,M,初中,20014,0.187
三潭印月,M,初中,8688,0.633
双峰插云,M,大学,37282,0.698
雷峰夕照,M,大学,8682,0.982
南屏晚钟,M,大学,14060,0.496
苏提春晓,M,大学,43059,0.952
曲院风荷,M,大学,11313,0.052
平湖秋月,M,大学,39558,0.368
断桥残雪,F,初中,25372,0.602
花港观鱼,F,大学及以上,7433,0.307
柳浪闻莺,M,初中,46537,0.154
三潭印月,M,大学,44614,0.447
双峰插云,F,大学,20508,0.734
雷峰夕照,F,大学及以上,30494,0.547
南屏晚钟,M,高中,18677,0.891
苏提春晓,M,初中,37054,0.793
曲院风荷,M,初中,45198,0.923
平湖秋月,M,大学,7665,0.008
断桥残雪,F,高中,31801,0.103
花港观鱼,M,大学,26719,0.232
柳浪闻莺,M,高中,48782,0.319
三潭印月,M,初中,41549,0.158
双峰插云,F,高中,16768,0.698
雷峰夕照,M,高中,22531,0.373
南屏晚钟,M,大学及以上,26473,0.448
苏提春晓,F,高中,14618,0.948
曲院风荷,M,初中,46021,0.838
平湖秋月,M,大学,40267,0.46
断桥残雪,F,大学及以上,38179,0.064
花港观鱼,M,高中,23910,0.441
柳浪闻莺,F,大学,6151,0.472
三潭印月,F,大学,19735,0.521
双峰插云,F,初中,37346,0.872
雷峰夕照,F,大学,44699,0.862
南屏晚钟,F,大学及以上,9147,0.243
苏提春晓,F,大学及以上,36351,0.091
曲院风荷,F,大学及以上,4687,0.888
平湖秋月,F,大学及以上,39582,0.524
断桥残雪,F,大学,13374,0.138
花港观鱼,M,高中,20640,0.658
柳浪闻莺,F,初中,29780,0.817
三潭印月,F,大学,21500,0.891
双峰插云,F,初中,39134,0.944
雷峰夕照,M,初中,43415,0.09
南屏晚钟,F,大学及以上,41802,0.832
苏提春晓,F,初中,26532,0.461
曲院风荷,F,初中,42054,0.831
平湖秋月,F,初中,15427,0.127
断桥残雪,M,初中,27759,0.343
花港观鱼,F,高中,9317,0.443
柳浪闻莺,M,大学,26087,0.182
三潭印月,F,大学,34636,0.997
双峰插云,M,高中,8700,0.266
雷峰夕照,M,初中,35676,0.872
南屏晚钟,M,初中,28980,0.909
苏提春晓,M,大学,46752,0.276
曲院风荷,M,大学及以上,20152,0.258
平湖秋月,F,大学及以上,39506,0.589
断桥残雪,F,高中,14629,0.906
花港观鱼,F,初中,49181,0.145
柳浪闻莺,F,初中,40866,0.722
三潭印月,M,大学及以上,28749,0.632
双峰插云,F,初中,43398,0.004
雷峰夕照,F,大学,23270,0.507
南屏晚钟,F,大学及以上,33450,0.339
苏提春晓,M,高中,29237,0.785
曲院风荷,F,初中,18400,0.161
平湖秋月,M,高中,27400,0.513
断桥残雪,M,大学,12868,0.495
花港观鱼,F,高中,14518,0.908
柳浪闻莺,F,大学,41312,0.096
三潭印月,F,初中,10172,0.533
双峰插云,F,初中,11418,0.589
雷峰夕照,F,大学及以上,16158,0.396
南屏晚钟,M,大学及以上,27450,0.537
苏提春晓,M,高中,41706,0.931
曲院风荷,M,大学,23165,0.237
平湖秋月,M,大学,5482,0.973
断桥残雪,F,大学及以上,19328,0.043
花港观鱼,F,高中,42571,0.636
柳浪闻莺,F,大学,36742,0.763
三潭印月,F,大学,32268,0.421
双峰插云,F,高中,47554,0.491
雷峰夕照,F,初中,46923,0.622
南屏晚钟,F,高中,49365,0.145
苏提春晓,F,高中,4406,0.941
曲院风荷,F,大学,8046,0.984
平湖秋月,M,大学,28866,0.521
断桥残雪,F,高中,26088,0.419
花港观鱼,F,初中,10272,0.974
柳浪闻莺,M,大学,30564,0.618
三潭印月,F,大学及以上,4620,0.829
双峰插云,M,大学及以上,46555,0.425
雷峰夕照,F,大学及以上,8513,0.914
南屏晚钟,M,大学,30127,0.373
苏提春晓,F,高中,46326,0.736
曲院风荷,M,初中,5153,0.751
平湖秋月,F,高中,21675,0.9
断桥残雪,F,大学及以上,10711,0.098
花港观鱼,M,高中,18554,0.394
柳浪闻莺,F,大学,32113,0.976
三潭印月,M,高中,24552,0.164
双峰插云,F,大学,32195,0.272
雷峰夕照,F,高中,25766,0.838
南屏晚钟,F,大学,17532,0.206
苏提春晓,F,大学,36549,0.352
曲院风荷,M,大学,18936,0.182
平湖秋月,F,初中,41679,0.91
断桥残雪,F,初中,25595,0.461
花港观鱼,F,高中,16943,0.033
柳浪闻莺,F,大学及以上,29206,0.171
三潭印月,F,高中,26343,0.368
双峰插云,M,大学及以上,16829,0.371
雷峰夕照,M,初中,39764,0.407
南屏晚钟,M,初中,33657,0.998
苏提春晓,F,大学,32352,0.264
曲院风荷,F,大学,9247,0.729
平湖秋月,M,大学及以上,5972,0.059
断桥残雪,M,初中,48692,0.942
花港观鱼,M,初中,31173,0.31
柳浪闻莺,M,初中,23765,0.538
三潭印月,M,初中,16466,0.143
双峰插云,F,初中,30746,0.363
雷峰夕照,M,高中,35993,0.314
南屏晚钟,M,大学,34589,0.932
苏提春晓,F,大学及以上,41485,0.861
曲院风荷,M,初中,14159,0.293
平湖秋月,M,大学,46803,0.683
断桥残雪,M,初中,38958,0.516
花港观鱼,F,初中,5491,0.301
柳浪闻莺,M,大学,19114,0.953
三潭印月,M,大学,4547,0.315
双峰插云,F,大学及以上,42434,0.016
雷峰夕照,F,大学及以上,15522,0.472
南屏晚钟,F,初中,44077,0.219
苏提春晓,F,高中,5084,0.141
曲院风荷,M,大学,48600,0.93
平湖秋月,F,大学,25997,0.168
断桥残雪,M,初中,29311,0.465
花港观鱼,F,大学及以上,16575,0.911
柳浪闻莺,F,大学及以上,47900,0.855
三潭印月,M,大学及以上,29686,0.676
双峰插云,M,高中,25915,0.745
雷峰夕照,M,大学及以上,33321,0.522
南屏晚钟,F,大学,42908,0.127
苏提春晓,F,高中,18486,0.584
曲院风荷,M,大学及以上,13748,0.72
平湖秋月,M,高中,36018,0.216
断桥残雪,M,大学及以上,47921,0.895
花港观鱼,F,大学,45063,0.248
柳浪闻莺,M,高中,48325,0.744
三潭印月,M,初中,34210,0.679
双峰插云,F,高中,18113,0.066
雷峰夕照,M,初中,29614,0.048
南屏晚钟,F,大学及以上,32133,0.532
苏提春晓,F,初中,11161,0.823
曲院风荷,F,初中,49238,0.286
平湖秋月,F,大学及以上,7432,0.36
断桥残雪,M,高中,16008,0.481
花港观鱼,M,高中,37657,0.724
柳浪闻莺,F,大学及以上,34746,0.031
三潭印月,F,大学,25524,0.925
双峰插云,M,大学,25648,0.305
雷峰夕照,F,高中,5788,0.941
南屏晚钟,F,初中,31453,0.491
苏提春晓,F,初中,29548,0.741
曲院风荷,M,高中,29406,0.019
平湖秋月,M,高中,33629,0.083
断桥残雪,M,高中,44396,0.986
花港观鱼,F,高中,32317,0.919
柳浪闻莺,M,高中,26520,0.069
三潭印月,M,大学及以上,35429,0.778
双峰插云,F,大学,34562,0.209
雷峰夕照,F,大学,40971,0.519
南屏晚钟,M,初中,37402,0.408
苏提春晓,M,高中,4124,0.128
曲院风荷,F,大学及以上,16346,0.968
平湖秋月,F,初中,7569,0.387
断桥残雪,F,高中,36811,0.658
花港观鱼,F,大学及以上,42244,0.267
柳浪闻莺,M,大学,23278,0.862
三潭印月,F,大学及以上,30822,0.098
